twitter14,IRS14
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,85
1,0
1,0
1,0
1,47
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,50
1,28
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,21
1,35
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,103
1,0
1,62
1,0
1,50
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,22
1,22
1,0
1,0
1,0
1,0
1,0
1,36
1,42
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,103
1,0
1,49
1,36
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,140
1,0
1,0
1,244
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,53
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,68
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,31
1,47
1,260
1,105
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,49
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,156
1,0
1,52
1,0
1,21
1,0
1,0
1,33
1,0
1,59
1,0
1,0
1,0
1,21
1,0
1,0
1,55
1,0
1,0
1,34
1,0
1,0
1,0
1,113
1,0
1,23
1,0
1,56
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,103
1,0
1,64
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,50
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,39
1,133
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,91
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,80
1,0
1,158
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,72
1,24
1,0
1,0
1,0
1,0
1,20
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,85
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,54
1,0
1,0
1,35
1,0
1,0
1,25
1,62
1,22
1,27
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,79
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,62
1,0
1,0
1,0
1,46
1,0
1,40
1,0
1,24
1,26
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,29
1,57
1,0
1,0
1,0
1,0
1,21
1,27
1,23
1,0
1,19
1,0
1,45
1,0
1,0
1,0
1,65
1,0
1,0
1,0
1,0
1,22
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,86
1,0
1,0
1,0
1,0
1,0
1,42
1,63
1,0
1,0
1,59
1,0
1,27
1,70
1,0
1,0
1,0
1,21
1,0
1,0
1,77
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,101
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,65
1,0
1,0
1,35
1,36
1,0
1,0
1,0
1,0
1,42
1,0
1,59
1,0
1,0
1,0
1,91
1,0
1,0
1,0
1,0
1,24
1,144
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,64
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,216
1,0
1,48
1,65
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,42
1,22
1,136
1,74
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,26
1,0
1,0
1,135
1,0
1,44
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,88
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,155
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,42
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,0
1,0
1,61
1,0
1,25
1,0
1,0
1,29
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,132
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,74
1,98
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,30
1,0
1,33
1,0
1,153
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,73
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,121
1,23
1,68
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,32
1,0
1,0
1,20
1,89
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,50
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,28
1,0
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,138
1,0
1,0
1,20
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,21
1,56
1,25
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,52
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,42
1,45
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,0
1,21
1,0
1,0
1,69
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,40
1,30
1,21
1,0
1,41
1,0
1,0
1,30
1,0
1,0
1,0
1,108
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,322
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,28
1,33
1,0
1,0
1,0
1,0
1,105
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,67
1,0
1,0
1,0
1,56
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,21
1,0
1,0
1,0
1,81
1,20
1,0
1,0
1,0
1,64
1,0
1,0
1,0
1,0
1,0
1,24
1,46
1,0
1,0
1,277
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,97
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,41
1,37
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,46
1,25
1,55
1,0
1,0
1,0
1,0
1,0
1,0
1,83
1,0
1,0
1,0
1,0
1,146
1,0
1,176
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,75
1,35
1,0
1,0
1,0
1,0
1,30
1,22
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,87
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,201
1,25
1,0
1,0
1,24
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,23
1,63
1,0
1,0
1,0
1,26
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,33
1,0
1,0
1,0
1,95
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,95
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,159
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,61
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,26
1,0
1,77
1,49
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,109
1,28
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,78
1,0
1,0
1,0
1,0
1,0
1,80
1,0
1,0
1,0
1,0
1,0
1,83
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,283
1,0
1,0
1,41
1,0
1,0
1,0
1,20
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,91
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,68
1,0
1,22
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,49
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,24
1,0
1,26
1,0
1,116
1,29
1,72
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,298
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,72
1,0
1,0
1,31
1,0
1,0
1,33
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,81
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,76
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,26
1,0
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,57
1,0
1,0
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,43
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,229
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,21
1,0
1,0
1,56
1,26
1,43
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,24
1,47
1,0
1,0
1,0
1,254
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,29
1,0
1,0
1,23
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,133
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,87
1,148
1,0
1,0
1,0
1,0
1,95
1,0
1,0
1,0
1,0
1,0
1,0
1,161
1,0
1,0
1,26
1,0
1,0
1,38
1,25
1,0
1,0
1,28
1,0
1,0
1,32
1,0
1,28
1,0
1,0
1,91
1,0
1,0
1,0
1,62
1,0
1,0
1,0
1,0
1,24
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,112
1,0
1,0
1,0
1,0
1,0
1,0
1,120
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,31
1,0
1,136
1,34
1,26
1,39
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,55
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,107
1,0
1,66
1,0
1,70
1,0
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,57
1,29
1,0
1,0
1,0
1,30
1,39
1,0
1,71
1,0
1,0
1,129
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,142
1,0
1,30
1,0
1,0
1,0
1,136
1,53
1,37
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,88
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,24
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,35
1,0
1,0
1,0
1,0
1,54
1,46
1,0
1,0
1,0
1,22
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,49
1,39
1,20
1,0
1,90
1,0
1,0
1,0
1,115
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,65
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,101
1,94
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,33
1,0
1,0
1,0
1,0
1,131
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,53
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,210
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,45
1,26
1,0
1,31
1,0
1,21
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,36
1,0
1,0
1,24
1,0
1,40
1,0
1,21
1,0
1,41
1,0
1,0
1,0
1,23
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,69
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,25
1,0
1,76
1,42
1,0
1,0
1,0
1,0
1,69
1,0
1,0
1,0
1,99
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,80
1,52
1,21
1,0
1,102
1,53
1,0
1,0
1,0
1,0
1,97
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,29
1,25
1,0
1,0
1,0
1,79
1,0
1,0
1,29
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,27
1,22
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,145
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,21
1,38
1,0
1,101
1,22
1,0
1,54
1,20
1,0
1,28
1,0
1,112
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,69
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,20
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,75
1,0
1,0
1,0
1,36
1,0
1,0
1,20
1,0
1,0
1,0
1,59
1,0
1,0
1,0
1,0
1,56
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,50
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,93
1,0
1,0
1,24
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,130
1,0
1,0
1,64
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,57
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,33
1,0
1,175
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,311
1,0
1,0
1,27
1,40
1,0
1,0
1,0
1,22
1,0
1,0
1,21
1,0
1,0
1,0
1,158
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,69
1,26
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,40
1,295
1,0
1,0
1,0
1,0
1,0
1,124
1,0
1,30
1,59
1,0
1,0
1,24
1,0
1,0
1,151
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,72
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,126
1,31
1,0
1,0
1,0
1,140
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,148
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,32
1,63
1,0
1,0
1,0
1,129
1,0
1,0
1,19
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,42
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,24
1,0
1,51
1,20
1,0
1,0
1,0
1,0
1,173
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,84
1,32
1,0
1,47
1,0
1,95
1,0
1,0
1,0
1,0
1,272
1,0
1,0
1,0
1,0
1,0
1,0
1,113
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,0
1,0
1,0
1,0
1,0
1,138
1,0
1,61
1,0
1,0
1,65
1,24
1,0
1,0
1,0
1,0
1,80
1,0
1,22
1,0
1,0
1,23
1,0
1,0
1,0
1,63
1,38
1,0
1,0
1,57
1,0
1,0
1,91
1,0
1,43
1,0
1,44
1,48
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,132
1,0
1,0
1,0
1,77
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,58
1,0
1,92
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,23
1,0
1,0
1,0
1,61
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,23
1,0
1,51
1,27
1,0
1,0
1,0
1,0
1,0
1,87
1,0
1,0
1,67
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,67
1,56
1,0
1,0
1,71
1,0
1,0
1,0
1,65
1,30
1,28
1,33
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,28
1,128
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,93
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,20
1,23
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,39
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,156
1,21
1,0
1,0
1,449
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,91
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,19
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,44
1,25
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,108
1,0
1,108
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,55
1,0
1,0
1,68
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,34
1,0
1,39
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,45
1,21
1,0
1,45
1,130
1,29
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60
1,49
1,0
1,0
1,45
1,0
1,29
1,0
1,0
1,0
1,28
1,0
1,26
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,25
1,0
1,0
1,0
1,53
1,0
1,32
1,36
1,0
1,0
1,0
1,0
1,61
1,0
1,0
1,0
1,0
1,0
1,0
1,48
1,0
1,0
1,0
1,27
1,56
1,56
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,36
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,47
1,0
1,0
1,27
1,64
1,0
1,0
1,0
1,21
1,0
1,34
1,36
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,124
1,0
1,38
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,100
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,81
1,0
1,0
1,0
1,59
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,22
1,0
1,25
1,0
1,41
1,38
1,0
1,0
1,25
1,43
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,43
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,33
1,0
1,0
1,0
1,0
1,0
1,45
1,65
1,0
1,0
1,74
1,0
1,84
1,0
1,0
1,0
1,35
1,0
1,0
1,233
1,0
1,0
1,0
1,26
1,0
1,23
1,0
1,31
1,52
1,50
1,0
1,22
1,0
1,0
1,0
1,0
1,49
1,44
1,32
1,0
1,0
1,0
1,75
1,0
